Date,AAPL,AMZN,BAC,CVX,JNJ,JPM,MSFT,PFE,WMT,XOM
2020-02-21,-0.02263490084064268,-0.026533823330561868,-0.014060511355556304,-0.007285207061123566,0.010514403506270087,-0.01221885334742312,-0.031612757848750284,-0.003626449397082454,0.007562149427521314,-0.0121950322768144
2020-02-24,-0.04750022593363035,-0.04135555023463999,-0.04743894469189569,-0.03944598316707737,-0.020606980203290992,-0.026875844284246053,-0.043115187785758624,-0.02939551633481363,-0.019058877236634908,-0.04684577748403729
2020-02-25,-0.03387236843540398,-0.018190498951138112,-0.05041231264804569,-0.038200768613443126,-0.008635714016260732,-0.044642645289856286,-0.016501963494428784,-0.021344171292932312,-0.016592046211113876,-0.03832526379642309
2020-02-26,0.0158635741175146,0.003472315416060967,-0.01447873121057075,-0.026511722540117355,-0.0067055305562195855,0.0030094614182050172,0.012494652521926053,0.023283457806292818,-0.005332761410199227,-0.021955642050349944
2020-02-27,-0.0653680233319045,-0.048136265467272676,-0.0489716757815688,-0.03988187464168136,-0.031737430913498677,-0.04161404198362384,-0.07045872765137762,-0.017856924445798672,-0.029706458178897277,-0.060177260863903737
2020-02-28,-0.0005852823311922606,-0.0002918467224900523,-0.021627277172357795,-0.008392407007793645,-0.03335250166139203,-0.043338566858931116,0.024212684344392832,-0.01994154303959328,-0.024637532087184444,0.03251726750055339
2020-03-02,0.09310110545687067,0.03726611425327642,0.030526551450485107,0.03481874103876548,0.04119589585637584,0.046593521191458986,0.06653938314755226,0.04368632873687339,0.07615150361188094,0.047433684527214526
2020-03-03,-0.031759305900788015,-0.023009811402324054,-0.05515835968007676,-0.022776542384742138,-0.03163839521449863,-0.03752470983162004,-0.047919475765456965,-0.016628334900277708,-0.025630038762089913,-0.047884240012462054
2020-03-04,0.04638432964137151,0.03501322901563819,0.02306294303415024,0.043860506450480674,0.05819025583186277,0.024709584939601514,0.036714637345263146,0.06122432188268445,0.03418661820877711,0.021832532165582785
2020-03-05,-0.03243705368843808,-0.026216794314283476,-0.05069123882848714,-0.013599803248321773,-0.010245714904903114,-0.04906138320037223,-0.02509498684217959,-0.025823858033426683,-0.0072794357782713925,-0.04406723023606807
2020-03-06,-0.01327998930676122,-0.011922924014239333,-0.03995537854965936,-0.019241040179984847,0.00014093212942478672,-0.051680254956439575,-0.028267132459070865,-0.012408280999896437,0.011300911722567086,-0.04829398363751913
2020-03-09,-0.079091903125875,-0.05285383245165354,-0.14702421363076656,-0.15369250838749693,-0.03935753407338749,-0.13545539441017773,-0.06777264632591495,-0.03597944062663572,-0.000596956649429603,-0.12224755636097118
2020-03-10,0.07202157606845305,0.05065506668458686,0.07660720971359591,0.053427213604304136,0.038111895072155955,0.07769738693818162,0.06838404152312161,0.024585011937551915,0.02244792122111794,0.037028088450721475
2020-03-11,-0.03473053772943191,-0.03750889642974897,-0.03981380206068086,-0.022946568126935074,-0.06947193276096764,-0.047070694957426995,-0.045302016437597015,-0.06996221324844065,-0.04474498894000978,-0.03294166068649185
2020-03-12,-0.09875487462594479,-0.07922082514747941,-0.09527991714586526,-0.08153648869395891,-0.04848257636445308,-0.08243003120752201,-0.09483830985573838,-0.06683250892603143,-0.09071064602617818,-0.11434016070468134
2020-03-13,0.11980826149785773,0.06464833687376514,0.17796204673053362,0.09388913038116531,0.07080755968869235,0.18012480482344895,0.14216880774936747,0.08960690637609092,0.09658799871961654,0.025282405374784656
2020-03-16,-0.12864679377941612,-0.053697516604298,-0.15397352839610845,-0.1644691152319181,-0.05331746683944216,-0.14964883743794744,-0.14739003865021194,-0.0773466680722954,-0.06432937532605165,-0.0952255923257086
2020-03-17,0.04397008090264398,0.07026613247879654,0.07534236955449347,0.014203829327029016,0.07441228866428373,0.06111373241298512,0.08233596043990765,0.06560648204674435,0.11708479953058304,0.06726596343526392
2020-03-18,-0.024480043895139136,0.012257741060410998,-0.054139743429765685,-0.2212478389435102,-0.01193354505158839,-0.10526883214581761,-0.042095661406649776,0.006219056300369452,0.027838576790391034,-0.1002445584139271
2020-03-19,-0.007661989477781073,0.027830613766863133,0.01972089863336368,0.042507037835966655,-0.05860984691213411,0.016807842360205605,0.016453034455323312,-0.05995035670992144,-0.021222446038360987,0.03955325895049344
2020-03-20,-0.06348558920544523,-0.018522798541689034,-0.07216974007535348,0.03484930405608333,-0.05635583867110561,-0.021102131891405418,-0.03755862414564026,-0.04635124679506686,-0.04587681159872503,-0.04908514948720577
2020-03-23,-0.021244274027939714,0.030735291504301987,-0.08083372271633882,-0.08705163339108479,-0.07298359549734745,-0.05353268618443641,-0.00997489960191622,-0.017924784483537293,0.0027199032690727876,-0.039401533329646354
2020-03-24,0.10032543448141928,0.019586561347294085,0.16316344412453643,0.2274069015757465,0.07234129166240755,0.11894203309000306,0.0908962038810317,0.04247086326252214,0.006562852675328967,0.1268682928908469
2020-03-25,-0.005508655691561337,-0.027967604900146936,0.003328535529423249,0.040871569929159524,0.0018457033490302255,0.03731754264891052,-0.009572885696266575,0.0016833161209939274,-0.048943454594096214,0.052200563491601404
2020-03-26,0.0526228134647424,0.03693312450375408,0.0767771817425893,0.1026418809043863,0.06005055337483123,0.06966103119378131,0.06255085433089214,0.06722708207284733,0.0038388993247402414,0.04102979372563387
2020-03-27,-0.041402119391879766,-0.028325389436650084,-0.04929563364396161,-0.09950262271599475,-0.026941830094202146,-0.07123958340296732,-0.04106067238328903,-0.026771327062863337,-0.0021855424764405385,-0.048170818641065094
2020-03-30,0.028537897480035435,0.03360354691971379,0.020370254312778613,0.046088905232327004,0.0799772936561367,0.026006969069859665,0.07034069673800092,0.05728144859793982,0.05119559408054353,0.014884790477654342
2020-03-31,-0.0020406615569994457,-0.007245622950859176,-0.03675127892286423,0.007088402784655168,-0.01413409966702317,-0.037112007943100545,-0.015727216859268478,-0.0009183696639044614,-0.013629883496917405,0.01253326607202121
2020-04-01,-0.05261710985484014,-0.02155179126735396,-0.06877058656243185,-0.053822562391015794,-0.017692636349730062,-0.06297924993492898,-0.035508183289885586,-0.027267293271376114,0.0045766607904331735,-0.011587925135667199
2020-04-02,0.016686798482878906,0.005834205106051371,0.040465070456013885,0.1102682782171569,0.03369304336288903,0.03733998325448562,0.020708674131407756,0.035275647368643304,0.03951271604996065,0.07647192140503023
2020-04-03,-0.014371351817084155,-0.0063788821910731874,-0.026251768556300847,-0.013268908665502233,0.0076607240479698024,-0.02955789702814149,-0.009210262488497656,0.023425780271971952,0.0069955756850212936,-0.02945540401923752
2020-04-06,0.08723727611242649,0.04772922477644714,0.06789819179603351,0.07029707620749037,0.04166344973038272,0.06436671062801236,0.07436766640633907,0.027645435272150687,0.055155938636920476,0.03213466162409939
2020-04-07,-0.011582217321987831,0.007013456003121421,0.03506324406682304,0.006592656217591308,-0.016313610876764972,0.013190360965764203,-0.010770304552616516,-0.02776954302115453,-0.032363293849413166,0.019026560704000772
2020-04-08,0.025594401338810302,0.015609461784076739,0.059169121760729526,0.06253127590696606,0.04204246954885793,0.04037934022131284,0.010031189586388267,0.0294554014630819,-0.0012295526905032883,0.06328817459449199
2020-04-09,0.007216366385254247,-0.00011748445832981957,0.06012768849100958,-0.019423321388883474,-0.014169904186706939,0.08971363642407604,6.0603991244523314e-05,0.022832197339736737,-0.0003282367750608861,-0.016419854213294616
2020-04-13,0.019627447863873604,0.0617350661426328,-0.03781180873628531,0.007116581217565532,-0.010337896285225634,-0.0444725601102165,0.002240655440595374,-0.00706389601220847,0.028735809221922315,-0.008578407495753115
2020-04-14,0.05050315844793829,0.052769449861283624,-0.007942911042369105,-0.0035329708787749103,0.04478789698945729,-0.027395725596248366,0.04948304504805101,0.03699477123923045,0.02952889332388331,-0.007717523322478326
2020-04-15,-0.009127393786261928,0.010668695718768717,-0.0648971254804569,-0.025056186435933325,0.01116217175312606,-0.04931945091227352,-0.010477781277564269,-0.012897863858602365,-0.001860495397590145,-0.04595802164203311
2020-04-16,0.007945707863492135,0.043554542393708484,-0.03470007937588426,-0.030306828681739728,0.013612187017870037,-0.0381101543135961,0.030021052222333644,-0.002502048115240796,0.02772623688022824,-0.03285595407283781
2020-04-17,-0.013568574680136725,-0.013782136130354505,0.08683494932633051,0.08976140139682354,0.015701466197656444,0.089889202218705,0.008811676678354585,0.028706658373753635,-0.001587037665199409,0.10395941536487507
2020-04-20,-0.02075647476560305,0.007835757606907912,-0.033505546298391975,-0.04129864804172578,-0.002302310157053067,-0.036457130406769456,-0.019820925688864843,-0.02248708418081946,-0.017181432272494912,-0.047200733459773825
2020-04-21,-0.03091061233457726,-0.02736033095931456,-0.03822217615843948,-0.023094422692722105,-0.013120694252562237,-0.02900465738847835,-0.041357130430250466,-0.01274951463658791,-0.004928588944564161,-0.005342138713895328
2020-04-22,0.02880327063779453,0.015192527091639096,0.0073939718760478446,0.03429691109786348,0.022113386484296615,0.003256725259493498,0.03396490561735832,0.01768688655004791,0.0184196186962875,0.02856440160686513
2020-04-23,-0.003875029276575792,0.015214823484082762,0.0032109678183998014,0.027948835169580466,0.01647191882283572,0.0005597056523600763,-0.01210212221542828,0.01213779213409083,-0.023254184775137743,0.03133172040470278
2020-04-24,0.028869472813131347,0.004488511186874211,0.014174500943505919,0.0024192529471640523,-0.004179597354004749,0.014766550851947002,0.018259040544347016,0.018806426146107835,0.007080230432270351,0.006444123493065446
2020-04-27,0.0007070031924496512,-0.01419786171076054,0.058160379495343584,0.03103091940436098,-0.003680771259381932,0.0431045503277907,-0.0028647348916961413,0.02541451305483511,-0.008807358786732333,0.004802089800669096
2020-04-28,-0.01620933115643375,-0.0260606110425593,0.01789524295212086,0.002229291060815708,-0.018795959575165666,0.0070808598271518974,-0.024360629348175844,-0.010957289409652793,-0.0023381624305346405,0.0234412698990909
2020-04-29,0.03284512893331648,0.02533616474965794,0.037254126398533094,0.05238592742296544,-0.007596198789314501,0.026970258691366045,0.04487373046531351,0.0055393054169998734,-0.03437513436924278,0.05536986692038459
2020-04-30,0.021096133310171128,0.042689574239964,-0.029459237727330168,-0.027689792539010716,-0.0013310385800588964,-0.021459264908835318,0.010032080749151406,0.006295790838701798,-0.01658573742175795,-0.0208593388702204
2020-05-01,-0.01609928335619981,-0.07597409237648922,-0.04033252331239645,-0.02782619023615429,-0.011663523573559154,-0.026211325778554895,-0.025891743509876664,-0.018769415721867744,0.011270898870283208,-0.07165912325171142
2020-05-04,0.01414861143060997,0.013101236487597756,-0.006499214412744259,0.022361434511654288,-0.00013514621134547156,-0.011903262177412555,0.02446060125785854,-0.0005314052126124125,0.006345846565849467,0.04033381806528191
2020-05-05,0.015008683296835246,0.0007815221854263754,-0.011775037894288132,0.01585744752819984,0.008295788321107445,-0.0015195129142673292,0.010735679301356216,0.023657461628926457,0.00832648866718122,-0.0011141741519844484
2020-05-06,0.010317556325234678,0.014436139090531874,-0.013680335437532998,-0.030573700555856287,-0.009498286078702733,-0.01880455708589779,0.009847179389927962,0.0,-0.011464543971141383,-0.018737263694958872
2020-05-07,0.01034463454794099,0.006953694859791026,0.0219239534078568,0.028761618669485012,-0.00330928856633117,0.010413234099066138,0.005807099744836064,-0.030684525597971413,-0.007087033323616598,0.005682897093841621
2020-05-08,0.023801912831175498,0.005068389389295991,0.031961365739068937,0.030548356387500863,0.00752087705965887,0.016335965223675197,0.005882236628786952,0.00703456599343677,0.00861395346194005,0.04385166428423726
2020-05-11,0.015735449575352778,0.012350743942999287,-0.042002453785402016,-0.021996349751321698,0.002757428402647255,-0.029449784323666517,0.01115466102247753,0.02364351566317402,0.005938015361890647,-0.009528008990882575
2020-05-12,-0.011428202414795252,-0.021606420523622827,-0.031443716381418074,-0.024311946504380955,-0.013211617407545395,-0.03267773330453749,-0.022651938359118495,-0.019422917092011938,0.0008895753352986535,-0.01671486140790468
2020-05-13,-0.012074413479950197,0.004654320575239401,-0.04572500113091471,-0.026344303854438866,-6.800925146588366e-05,-0.03447074710818521,-0.01512250248859992,-0.008297405925395629,-0.0005657083601022794,-0.04963761926623467
2020-05-14,0.006143440428996838,0.008838926123896362,0.04024929076314421,0.015219614232543366,0.003466193239383797,0.041532559718842954,0.00433923494665911,0.02348185349484,-0.0023440041866716887,0.00882435821040839
2020-05-15,-0.005911926907899323,0.008761547889003296,-0.012436536425012523,-0.009883418496664298,0.018965208072796003,-0.01850993447465521,0.014568253351612048,-0.004219617156379751,0.020418189586321356,-0.007092089986336481
2020-05-18,0.02356115536770198,0.006838841203809398,0.06949614312586894,0.05326043147095083,0.0005316595653765965,0.052968786541027546,0.0095546738794976,0.008209931697957806,0.013657255262166323,0.07952388384866937
2020-05-19,-0.005778296923117376,0.009508426590011165,-0.031399940540228766,-0.031658572683131436,-0.009965118189730782,-0.01967954135472294,-0.006922290933939368,-0.010244363628737818,-0.021228029378136948,-0.030878055263236504
2020-05-20,0.019447683378561065,0.019846275173532213,0.03151723349357938,0.03771489705985842,-0.00899245453681774,0.029999073313350166,0.01387084183102627,-0.0013268616779719133,0.004001380387137932,0.03254441504051053
2020-05-21,-0.007455483375840455,-0.02049693045417056,-0.0004363611967999059,-0.01032268909831735,-0.0065681329612957695,-0.012701398395287944,-0.01201145909107415,-0.009832684673830694,-0.003666854862198865,-0.01785300997275041
2020-05-22,0.006438628791210377,-0.004029821100215103,-0.010480422869792672,-0.019122092938379964,-0.009128756777036617,-0.007762865193826518,0.0004360361666368995,0.006441256151012098,-0.005280390549192493,0.0008976668590028325
2020-05-26,-0.006773769565831311,-0.0061636144559754635,0.07149165913426514,0.033451664169287465,0.0013164064289397093,0.07097346767026758,-0.010571341629161957,-0.00026661772879443824,-0.003780273928337019,0.0293723331784288
2020-05-27,0.0043574769584038275,-0.004736042347035618,0.0700167178771598,0.006430738034280736,0.0022828915973942543,0.057921121912109186,0.0013215967076185553,-0.0021340075537464864,-0.011141680176076196,0.0071876612189814
2020-05-28,0.0004399154142837869,-0.003854151605534595,-0.04311020874590443,-0.032268374611450934,0.014355823007378365,-0.014896042550597066,-0.0022552030643131493,0.020582939404088174,0.009879188937392813,-0.025951160170387344
2020-05-29,-0.0009739386562119812,0.017187950901155657,-0.0297668337676823,0.00913391486798898,0.012111087629691264,-0.025535799855610275,0.010198462437560396,0.0002616600244471634,0.0029913055930874677,0.009546857627060312
2020-06-01,0.012297872648093566,0.011738616181262485,0.020315292579087485,0.011886499417579133,-0.01048730717866242,0.01325674203247984,-0.0022917665204179594,-0.07148467156285632,-0.0008060174928927744,0.017813742813305833
2020-06-02,0.004629326595640304,0.0005543957444538172,0.009345802778723433,0.020476269548477477,0.007201668263600913,0.0033468781380645574,0.011376860417946277,0.019740459232079566,-0.00016165285050351308,0.022255963673738055
2020-06-03,0.005505148799808124,0.002422733405640143,0.046296159651420865,0.02629640689381363,0.0026982180505696896,0.053977638159222296,0.0024333640380691524,0.0,-0.003792070843340545,0.0407946923432827
2020-06-04,-0.008612384209250368,-0.0071820481181339435,0.03758236353916056,-0.009261030090400024,-0.012916450171746141,0.020811253122856366,-0.013163525695492506,-0.004147911181815012,-0.011014481370654527,-0.0028430204296877593
2020-06-05,0.028481094279278585,0.009103493113018724,0.04966393500147448,0.047050315858228275,0.0038847215832475968,0.04500169601128223,0.023398185207733624,-0.0005557426917249808,-0.004504293696237616,0.08105892807247073
2020-06-08,0.00591261417853306,0.016536458949464095,0.015297145478913254,0.024104483993825143,-0.003597993052105175,0.01995859096057484,0.006196778722450613,0.016671643033729477,-0.002632524740909359,0.03127367071022724
2020-06-09,0.03157790759946,0.030427139202305886,-0.01121251880183105,-0.01656304137753617,-0.005519113488503535,-0.02564985702177469,0.007644840181483481,-0.010385698621640516,0.0009074050022765956,-0.022287283357668497
2020-06-10,0.025727522357628985,0.017913292558120908,-0.057405966146530485,-0.038904799334701146,0.012606304742502683,-0.040528521095374304,0.037091311564637186,-0.008008618764244524,-0.0015658779277774038,-0.053624678955487504
2020-06-11,-0.048010634699500176,-0.03380230045218746,-0.10037603676818607,-0.08413621266632465,-0.04688791055175645,-0.08344307470591183,-0.05369815041819992,-0.07293989066665896,-0.008831244246490733,-0.08825268622931237
2020-06-12,0.008633734384724923,-0.005058743377937103,0.03552040167530901,0.03379217244926269,0.009086539427972884,0.027363525423232726,0.007891692739111278,0.013513511353616003,-0.019568617780966746,0.02143765532232611
2020-06-15,0.012367443215310248,0.01086830941079775,0.01493120089547384,-0.012555360228956758,-0.006331166334106575,0.013817688678825268,0.006392095934254938,-0.011555485395990384,0.0028876028483955096,-0.0006356859817353566
2020-06-16,0.026501934670610128,0.0165547312399128,0.025845014321330684,0.03069153900295296,0.02272564918236264,0.008000165822928285,0.024505085182034314,0.0011990599931253065,0.013296099310839526,0.022486017150186166
2020-06-17,-0.0013915950663174748,0.009830663019560593,-0.031007758527188845,-0.026481081551859798,-0.0030458589072748232,-0.02527924775759216,0.0034610537730723756,0.004790336526678596,-0.005181828162704738,-0.03257264063510368
2020-06-18,0.00039802470834215953,0.004922484646629588,0.001600114387871443,0.004369551587129816,-0.004235329986824521,-0.005428278808142228,0.010708399463454255,-0.009535235099168093,-0.008737273859986239,0.006219072214307841
2020-06-19,-0.005714270366477536,0.007923935918584757,0.008386545129287049,-0.014248309328707909,0.0029285014122304442,-0.011421120075096991,-0.005959579821798511,0.005415209999808601,0.01576429902528953,-0.02003391029781887
2020-06-22,0.026163464452751306,0.014508287231048467,-0.024950474686526447,0.010592524263397518,-0.0030591379972165766,-0.010837173370316755,0.027773472886242656,-0.009275853112046817,0.015269157789519427,0.009569278423412042
2020-06-23,0.021344874603808517,0.018641697717608263,0.00690506972142968,-0.0016377274844595613,-0.003696291515628225,0.01219648162117526,0.0066810027254484705,-0.010269006430788097,-0.005013341769380175,0.0060319936137924746
2020-06-24,-0.01765219545873331,-0.010855867894827953,-0.039532454462797184,-0.04155704831016116,-0.02127941313363646,-0.0333913714348294,-0.020157519595935702,-0.017698794521268768,-0.006359936222866014,-0.04710924235717262
2020-06-25,0.013275631120503562,0.007380066387785211,0.03821941928366823,0.017913878866479882,-0.001072949064048867,0.03486155878244257,0.012636299678449037,0.004038358452923774,-0.004904589791214553,0.015055860602598337
2020-06-26,-0.030725701742885247,-0.02240276315369638,-0.06351123283510163,-0.030826140702761795,-0.013317036709108443,-0.05481814690100295,-0.020015807760994986,-0.008663423811175353,-0.011611215840156786,-0.03431452210363306
2020-06-29,0.023046383775910062,-0.004638148068063508,0.010367247761392084,0.013995019904161854,0.0089250635140381,0.004427756996904897,0.01074722505457859,0.018726728947619398,0.006254448272084101,0.016047697184701226
2020-06-30,0.008347835230134715,0.029264486024190406,0.015390884243118963,0.017793979683776495,0.011435932430955198,0.011397965503461949,0.025549271559755837,0.0018382240534706717,0.006047163637561193,0.009024945615283775
2020-07-01,-0.0018915575486940783,0.043453386195574595,-0.020631371644472707,-0.018043237116511457,-0.0017779696799520295,-0.00850515234868321,0.005847340084847774,0.03180430424218805,-0.0007511711878243066,-0.02258466878050136
2020-07-02,0.0,0.004029609482701257,0.0012897892439118763,0.007874840716705522,0.004202733957052507,0.003248163134378146,0.007621043649524095,0.02282141066984167,-0.004010739261023133,0.008464552057225294
2020-07-06,0.026750453180566458,0.05768955229869066,0.015886721586611863,0.002944318822938774,0.014258365395055206,0.025253720527900647,0.021526189292193854,0.0,-0.0026841091565393826,0.007033009650810662
2020-07-07,-0.0031029239486295435,-0.018619371729473477,-0.027472517286937448,-0.02551648937931361,-0.0009087823219401381,-0.028210735184698632,-0.011628071406805995,-0.013908851820106483,0.0677937499232697,-0.02590697687271848
2020-07-08,0.023290035901409212,0.026995584181255694,0.003911312077985674,0.0004633985064659285,0.002940044348768822,0.01061538556934516,0.021992784940727095,-0.00822808795333041,-0.019771513757892323,-0.0023125623347267643
2020-07-09,0.004300365160708974,0.032949191382365184,-0.014285760397424352,-0.041806603357299355,-0.005444594788408086,-0.021650588848744157,0.007001012025841469,-0.008592592989766334,0.026599157617963165,-0.04126082072592985
2020-07-10,0.0017494164432483306,0.005457748808544549,0.05489674030920688,0.03009422960711472,-0.0008420993845819069,0.05466713004200474,-0.00303290792548061,0.011058018588542273,0.02293550000019362,0.031189458691148753
2020-07-13,-0.004613519272637756,-0.030000019073486373,0.0070775530729745295,0.001994687507587578,0.019948454575106522,0.014334569527917784,-0.03088863267459907,0.04079210438046288,-0.008876593494726026,0.00023423668236177697
2020-07-14,0.01654859395782271,-0.006443299095769239,-0.0020670945848304534,0.03454330945675399,0.018662483737315272,0.005734761206440897,0.006181262149321354,0.0005679918348244772,0.019224385281519263,0.033052073596125275
2020-07-15,0.0068771352650891515,-0.02436122126125273,0.01905573547576922,0.00611187584645112,0.0022984625744986165,0.015477061816240978,-0.0014877118461305017,0.01390869353020796,-7.552282691503098e-05,0.012706958347626696
